CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Data_Nome_Empresarial;Nome_Empresarial_Anterior;Data_Constituicao;Codigo_CVM;Data_Registro_CVM;Categoria_Registro_CVM;Data_Categoria_Registro_CVM;Situacao_Registro_CVM;Data_Situacao_Registro_CVM;Pais_Origem;Pais_Custodia_Valores_Mobiliarios;Setor_Atividade;Descricao_Atividade;Situacao_Emissor;Data_Situacao_Emissor;Especie_Controle_Acionario;Data_Especie_Controle_Acionario;Dia_Encerramento_Exercicio_Social;Mes_Encerramento_Exercicio_Social;Data_Alteracao_Exercicio_Social;Pagina_Web
12.827.269/0001-25;2020-01-01;1;95569;HRH ILHA DO SOL EMPREENDIMENTOS IMOBILIÁRIOS SPE S/A;;Maluí Ilha do Sol Empreendimentos Imobiliários SPE S.A.;2010-11-04;024376;2018-04-11;Categoria B;2018-04-11;Cancelado;2020-06-15;Cancelado;Brasil;Hospedagem e Turismo;Planejamento, promoção, desenvolvimento, construção através de incorporação imobiliária,venda e entrega de unidades e recebimento de parcelas decorrentes de alienação de unidadesimobiliárias.;Fase Operacional;2018-04-11;Privado;;31;12;;www.maluisa.com.br
12.919.786/0001-24;2020-01-01;1;95419;TCP TERMINAL DE CONTEINERES DE PARANAGUA SA;2011-10-31;Terminal Portuário de Movimentação e Armazenagem Participações S.A.;2010-10-27;024066;2016-10-27;Categoria B;2016-10-27;Ativo;2016-10-27;Brasil;Brasil;Serviços Transporte e Logística;Exploração de instalações portuárias e de área, atividade de operador portuário, demovimentação e armazenagem de carga e contêineres, veículos automotivos, bens, produtos eequipamentos.;Fase Operacional;2016-10-27;Privado;2018-02-23;31;12;2019-12-31;www.tcp.com.br/ri
12.979.898/0001-70;2020-01-01;1;95563;FORTE SECURITIZADORA S.A.;2013-04-18;FORTE CAPITAL SECURITIES S/A;2010-11-19;022489;2011-06-15;Categoria B;2011-06-15;Ativo;2011-06-15;Brasil;Brasil;Securitização de Recebíveis;Securitização de Créditos Imobiliários e do Agronegócio.;Fase Pré-Operacional;2013-10-01;Privado;2015-04-20;31;12;;www.fortesec.com.br
13.009.717/0001-46;2020-01-01;2;99020;BCO ESTADO DE SERGIPE S.A. - BANESE;1967-06-12;Banco de Fomento Econômico do Estado de Sergipe S/A.;1963-06-18;001120;1977-07-20;Categoria A;2010-01-01;Ativo;1977-07-20;Brasil;Brasil;Bancos;;Fase Operacional;1964-01-02;Estatal;;31;12;;www.banese.com.br
13.017.462/0001-63;2020-01-01;2;100128;ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGIA S/A;2008-04-29;EMPRESA ENERGÉTICA DE SERGIPE S/A - ENERGIPE;1959-06-03;018996;2001-07-17;Categoria B;2011-02-22;Ativo;2001-07-17;Brasil;Brasil;Energia Elétrica;Concessionária de serviço público de distribuição de energia elétrica.;Fase Operacional;2001-07-17;Privado;1998-10-19;31;12;1959-06-03;https://ri.energisa.com.br/
13.217.485/0001-11;2020-01-01;2;99243;Grupo SBF S.A.;;;2011-01-31;024694;2019-04-15;Categoria A;2019-04-15;Ativo;2019-04-15;Brasil;Brasil;Comércio (Atacado e Varejo);A Companhia tem por objeto social (a) administração de bens próprios e, (b) a participação,como sócia ou acionista, em outras empresas.;Fase Operacional;2019-04-15;Privado Holding;2012-12-20;31;12;;www.centauro.com.br/ri
13.349.677/0001-81;2020-01-01;1;90462;REIT SECURITIZADORA DE RECEBÍVEIS IMOBILIÁRIOS S/A;;;2011-01-19;022802;2012-05-10;Categoria B;2012-05-10;Ativo;2012-05-10;Brasil;Brasil;Securitização de Recebíveis;(i) a aquisição e securitização de créditos oriundos de operações e negócios de crédito imobiliário em geral e emissão e colocação de Certificados e Recebíveis Imobilários e de outros títulos;Fase Pré-Operacional;2012-09-10;Privado;;31;12;;www.reit.com.br
13.457.942/0001-45;2020-01-01;2;95232;RIVA 9 EMPREENDIMENTOS IMOBILIÁRIOS S.A;2020-02-19;Jequiá Empreendimentos Imobiliários Ltda.;2011-01-31;024996;2020-07-28;Categoria A;2020-07-28;Ativo;2020-07-28;Brasil;Brasil;Construção Civil, Mat. Constr. e Decoração;Incorporação de empreendimentos imobiliários;Fase Operacional;2020-07-28;Privado;;31;12;;www.riva9.com.br
13.483.537/0001-00;2020-01-01;1;93772;BRASIL SECURITIZADORA S/A;;;2011-04-06;024287;2017-12-12;Categoria B;2017-12-12;Ativo;2017-12-12;Brasil;Brasil;Securitização de Recebíveis;Securitização de direitos creditórios comerciais,industriais,imobiliarios,financeiros,e do agronegócioemissão de valores mobiliários,prestação de serviços relacionados a atividade de securitização.;Fase Operacional;2017-12-12;Privado;;31;12;;http://brasilsec.com.br/
13.574.594/0001-96;2020-01-01;1;94731;BK BRASIL OPERAÇÃO E ASSESSORIA A RESTAURANTES SA;2011-06-29;CMNPAR Seventeen Participações S.A.;2011-04-06;024317;2017-12-14;Categoria A;2017-12-14;Ativo;2017-12-14;Brasil;Brasil;Alimentos;Prestação de serviços de operação e assessoria a restaurantes;Fase Operacional;2011-11-14;Privado;2017-11-13;31;12;;www.burgerking.com.br/ri
13.584.310/0001-42;2020-01-01;1;108769;SUGOI S.A.;2018-10-01;SUGOI INCORPORADORA E CONSTRUTORA S.A;2011-04-04;023957;2016-07-19;Categoria A;2016-07-19;Ativo;2016-07-19;Brasil;Brasil;Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração;CNAE 41.10-07-00 - Incorporação de empreendimentos imobiliários.;Fase Operacional;2016-07-19;Privado;;31;12;;http://www.sugoisa.com.br/
13.788.120/0001-47;2020-01-01;1;90580;ELEKEIROZ S.A.;2003-07-31;Ciquine Companhia Petroquímica;1969-07-10;004359;1971-08-18;Categoria A;2010-01-01;Ativo;1971-08-18;Brasil;Brasil;Petroquímicos e Borracha;Industrialização e comercialização de produtos químicos;Fase Operacional;1971-08-18;Privado;2018-06-04;31;12;;www.elekeiroz.com.br
14.110.585/0001-07;2020-01-01;3;98412;MÉLIUZ S.A.;2020-07-20;CASH3 S.A.;2011-08-11;025232;2020-11-03;Categoria A;2020-11-03;Ativo;2020-11-03;Brasil;Brasil;Comunicação e Informática;Portal virtual para veiculação e divulgação de marcas, produtos e outros materiais, locação de espaço publicitário, intermediação de negócios, licenciamento de softwares e participação em sociedades.;Fase Operacional;2011-08-11;Privado;;31;12;;https://www.meliuz.com.br/
14.191.427/0001-29;2020-01-01;3;100276;GranBio Investimentos S.A.;2013-03-25;Graal Bio Investimentos S.A.;2011-06-13;025321;2020-11-13;Categoria A;2020-11-13;Ativo;2020-11-13;Brasil;Brasil;Emp. Adm. Part. - Agricultura (Açúcar, Álcool e Cana);Atuação, por meio de suas controladas, em atividades relacionadas à produção de bioquímicos e biocombustíveis;Fase Operacional;2011-06-13;Privado;;31;12;;www.granbio.com.br/
14.308.514/0001-13;2020-01-01;1;90456;PARTICIPAÇÕES INDUST. DO NORDESTE S.A.;2005-04-30;BBM Participações S.A.;1976-10-26;001597;1983-12-12;Categoria A;2010-01-01;Ativo;1983-12-12;Brasil;Brasil;Emp. Adm. Part. - Sem Setor Principal;Participação no capital de outras sociedades e prestação de serviços.;Fase Operacional;1983-12-12;Privado Holding;;31;12;;www.pin.com.br
14.333.683/0001-03;2020-01-01;1;95004;FONTAINE VILLE PARTICIPAÇÕES S/A;2018-03-02;BIAM COMPANHIA SECURITIZADORA S/A;2011-03-18;023019;2013-01-16;Categoria B;2013-01-16;Ativo;2013-01-16;Ativo;Brasil;Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração;;Fase Operacional;2013-01-16;Privado;2018-03-02;31;12;2018-03-02;www.fontaineville.com
14.388.334/0001-99;2020-01-01;3;98934;PARANA BCO S.A.;;;1977-04-25;020729;2007-06-11;Categoria A;2020-11-26;Ativo;2007-06-11;Brasil;Brasil;Bancos;Banco múltiplo com carteira de crédito, financiamento e investimentos.;Fase Operacional;2007-06-11;Privado;2018-06-29;31;12;2019-12-31;www.paranabanco.com.br/ri
14.776.142/0001-50;2020-01-01;3;100562;WESTWING COMÉRCIO VAREJISTA S.A.;2020-09-29;Westwing Comércio Varejista EIRELI;2011-12-12;025518;2021-02-09;Categoria A;2021-02-09;Ativo;2021-02-09;Brasil;Brasil;Comércio (Atacado e Varejo);Comércio físico e digital varejista de móveis e artigos domésticos em geral, vestuário e bens e acessórios de uso pessoal serviços de design de interiores e arquitetura.;Fase Operacional;2021-02-09;Privado;2018-10-26;31;12;;http://www.westwing.com.br
14.785.152/0001-51;2020-01-01;4;102164;HBR Realty Empreendimentos Imobiliários S.A.;2014-05-30;HBR Realty Empreendimentos Imobiliários LTDA.;2011-12-02;025402;2020-12-18;Categoria A;2020-12-18;Ativo;2020-12-18;Brasil;Brasil;Construção Civil, Mat. Constr. e Decoração;Deter patrimônio constituído por bens imóveis e direitos a eles relativos administrar bens imóveis próprios e de terceiros e participar, como sócia ou acionista, em outras sociedades.;Fase Operacional;2011-12-02;Privado;;31;12;;http://hbrrealty.com.br/
14.807.945/0001-24;2020-01-01;1;95395;SANSUY S.A. INDUSTRIA DE PLASTICOS;;;1979-10-03;012696;1986-05-06;Categoria A;2010-01-01;Ativo;1986-05-06;Brasil;Brasil;Petroquímicos e Borracha;INDÚSTRIA E COMÉRCIO DE ARTEFATOS PLÁSTICOS;Em Recuperação Judicial ou Equivalente;2006-03-16;Privado;;31;12;;www.sansuy.com.br
14.876.090/0001-93;2020-01-01;1;95191;GAIA AGRO SECURITIZADORA S.A.;2013-04-30;Gaia Agro Securitizadora S/A;2012-01-02;022764;2012-03-28;Categoria B;2012-03-28;Ativo;2012-03-28;Brasil;Brasil;Securitização de Recebíveis;Aquisição, securitização, emissão, negociação e prestação de serviços relacionados à créditos imobiliários e créditos de agronegócios passíveis de securitização.;Fase Pré-Operacional;2013-01-23;Privado Holding;2013-09-04;31;12;2016-12-31;www.gaiaagrosec.com.br
14.882.295/0001-81;2020-01-01;2;95782;OCEANA OFFSHORE S.A.;2012-06-29;P2 Offshore S.A.;2011-07-20;023620;2015-06-11;Categoria A;2015-06-11;Ativo;2015-06-11;Brasil;Brasil;Emp. Adm. Part. - Petróleo e Gás;Participação, na qualidade de sócia ou por meio de outras modalidades de investimento, em outras empresas que atuem na prestação de serviços de apoio marítimo à indústria de óleo e gás.;Fase Operacional;2015-06-11;Privado;;31;12;;http://www.grupocbo.com.br/
14.998.371/0001-19;2020-01-01;1;92095;J. MACEDO S.A.;;;1986-09-11;021156;2007-10-16;Categoria B;2010-01-01;Ativo;2007-10-16;Brasil;Brasil;Alimentos;Industrialização de massas alimentícias, farinhas, misturas para bolo domésticas, biscoitos, sobremesas e derivados de trigo.;Fase Operacional;2007-10-16;Privado;1986-09-11;31;12;;www.jmacedo.com.br
15.073.274/0001-88;2020-01-01;4;103616;PPLA PARTICIPATIONS LTD.;2017-09-06;BTG PACTUAL PARTICIPATIONS, LTD;2010-03-26;080152;2012-04-24;Categoria A;2012-04-24;Ativo;2012-04-24;Bermudas;Bermudas;Emp. Adm. Part. - Sem Setor Principal;Holding de companhias que atuam como veículos de investimento.;Fase Operacional;2012-04-24;Estrangeiro Holding;2010-12-29;31;12;;http://ri.pplaparticipations.com/
15.101.405/0001-93;2020-01-01;1;90724;CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA;;;1966-08-01;004863;1977-07-20;Categoria A;2010-01-01;Ativo;1977-07-20;Brasil;Brasil;Construção Civil, Mat. Constr. e Decoração;;Fase Operacional;1977-07-20;Privado Holding;;31;12;;www.crci.com.br
15.115.504/0001-24;2020-01-01;1;90501;TRONOX PIGMENTOS DO BRASIL S/A;2019-07-23;CRISTAL PIGMENTOS DO BRASIL S/A;1966-01-25;011398;1970-12-23;Categoria A;2010-01-01;Ativo;1970-12-23;Brasil;Brasil;Petroquímicos e Borracha;;Fase Operacional;1970-12-23;Privado Holding;2009-12-31;31;12;2014-12-31;http:\\www.cristal-al.com.br
15.124.464/0001-87;2020-01-01;1;94601;BANCO ECONOMICO SA - EM LIQUIDAÇÃO EXTRAJUDICIAL;1972-12-14;BANCO ECONÔMICO DA BAHIA;1834-07-13;001244;1977-07-20;Categoria A;2010-01-01;Ativo;1977-07-20;Brasil;Brasil;Bancos;;Em Liquidação Extrajudicial;1996-08-09;Privado;;31;12;;www.economico.com.br
15.139.629/0001-94;2020-01-01;2;91166;CIA ELETRICIDADE EST. DA BAHIA - COELBA;;;1960-03-28;014524;1994-07-28;Categoria A;2010-01-01;Ativo;1994-07-28;Brasil;Brasil;Energia Elétrica;Serviço Público de Distribuição de Energia Elétrica;Fase Operacional;1994-07-28;Privado Holding;1997-07-31;31;12;;http://ri.neoenergia.com/
15.141.799/0001-03;2020-01-01;2;95731;CIA FERRO LIGAS DA BAHIA - FERBASA;;;1961-02-23;003069;1961-02-28;Categoria A;2010-01-01;Ativo;1961-02-28;Brasil;Brasil;Metalurgia e Siderurgia;Fabricação e comercialização dos diversos tipos de ferroligas;Fase Operacional;1961-02-28;Privado;;31;12;2015-04-28;www.ferbasa.com.br
15.144.017/0001-90;2020-01-01;3;99952;CIA SEGUROS ALIANCA DA BAHIA;;;1870-01-15;003115;1977-07-20;Categoria A;2010-01-01;Ativo;1977-07-20;Brasil;Brasil;Seguradoras e Corretoras;COMPANHIA DE SEGUROS;Fase Operacional;1977-07-20;Privado;;31;12;;www.alba.com.br
15.229.110/0001-05;2020-01-01;1;93833;CAPITALE SECURITIZADORA DE CRÉDITO S/A;;CAPITALE SECURITIZADORA DE CRÉDITO S.A;2011-12-12;023353;2014-03-07;Categoria B;2014-03-07;Ativo;2014-03-07;Brasil;Brasil;Securitização de Recebíveis;Aquisição, securitização, cessão reaquisição de quaisquer direitos créditorios emissão e colocação de titulos e valores mobiliarios prestação de serviços compativeis com suas atividades.;Fase Operacional;2014-03-07;Privado;2012-07-03;31;12;;
15.377.572/0001-61;2020-01-01;1;108946;NASA SECURITIZADORA S.A.;2017-10-06;NOVA SECURITIZADORA S.A.;2012-04-11;023906;2016-03-21;Categoria B;2016-03-21;Suspenso;2021-08-20;Brasil;Brasil;Securitização de Recebíveis;Securitização de direitos creditórios comerciais,industriais,imobiliários,financeiros e doagronegócioemissão de valores mobiliariosprestação de serviços relacionados a atividade desecuritização.;Fase Operacional;2016-03-21;Privado;;31;12;;
15.413.826/0001-50;2020-01-01;2;100124;ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.;2015-02-02;EMPRESA ENERGÉTICA DE MATO GROSSO DO SUL S.A. - ENERSUL;1979-01-01;005576;1981-08-28;Categoria B;2010-01-01;Ativo;1981-08-28;Brasil;Brasil;Energia Elétrica;Distribuição de energia elétrica;Fase Operacional;1981-08-28;Privado;2008-09-11;31;12;2013-12-31;https://ri.energisa.com.br/
15.484.093/0001-44;2020-01-01;1;93046;ECO101 CONCESSIONÁRIA DE RODOVIAS S.A.;;;2012-03-22;023582;2015-04-10;Categoria B;2015-04-10;Ativo;2015-04-10;Brasil;Brasil;Serviços Transporte e Logística;Concessão e Exploração de Rodovias;Fase Operacional;2015-04-10;Privado;;31;12;;www.eco101.com.br
15.494.541/0001-90;2020-01-01;1;95541;SALUS INFRAESTRUTURA PORTUARIA SA;2013-04-03;RB Commercial Properties 42 Empreendimentos Imobiliários Ltda.;2012-03-27;023540;2015-01-05;Categoria B;2015-01-05;Ativo;2015-01-05;Brasil;Brasil;Construção Civil, Mat. Constr. e Decoração;Infraestrutura Portuária;Fase Pré-Operacional;2015-01-05;Privado;;31;12;2012-03-27;www.salusinfraestrutura.com
15.527.906/0001-36;2020-01-01;1;93631;BIOSEV S.A.;2012-05-30;Biosev S.A;1982-09-01;022845;2012-07-12;Categoria A;2012-07-12;Ativo;2012-07-12;Brasil;Brasil;Agricultura (Açúcar, Álcool e Cana);Produção, processamento, industrialização, distribuição e comercialização de cana-de-açúcar e seus derivados, açúcar e etanol entre outros.;Fase Operacional;2012-07-12;Privado;2007-03-28;31;3;2009-11-03;www.biosev.com
15.578.569/0001-06;2020-01-01;3;99786;CONC DO AEROPORTO INTERNACIONAL DE GUARULHOS S.A.;2012-05-08;;2012-05-08;023515;2014-10-24;Categoria B;2014-10-24;Ativo;2014-10-24;Brasil;Brasil;Serviços Transporte e Logística;Concessão Aeroportuária;Fase Operacional;2014-10-24;Privado;2012-05-08;31;12;;www.gru.com.br
15.675.715/0001-11;2020-01-01;2;98291;Housi S.A.;2020-06-30;Vitacon 39 Desenvolvimento Imobiliário SPE LTDA.;2012-05-28;025313;2020-11-10;Categoria A;2020-11-10;Ativo;2020-11-10;Brasil;Brasil;Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração;A Companhia dedica-se à atividades de desenvolvimento imobiliário, gestão patrimonial e incorporação imobiliária.;Fase Operacional;2012-05-28;Privado;2020-08-14;31;12;;www.housi.com.br
15.688.041/0001-90;2020-01-01;1;91978;MBK SECURITIZADORA SA;;;2012-04-13;022861;2012-07-23;Categoria B;2012-07-23;Ativo;2012-07-23;Brasil;Brasil;Securitização de Recebíveis;;Fase Operacional;2013-09-13;Privado;;31;12;;www.mbkinvest.com.br
16.233.389/0001-55;2020-01-01;2;100177;Lojas Le Biscuit S.A.;2012-01-16;Santana, Martins & Cia Ltda.;1968-03-25;025542;2021-02-10;Categoria A;2021-02-10;Ativo;2021-02-10;Brasil;Brasil;Comércio (Atacado e Varejo);;Fase Operacional;1968-03-25;Privado;2018-06-29;31;12;2019-12-31;https://www.lebiscuit.com.br/
16.234.171/0001-15;2020-01-01;1;94799;METANOR SA METANOL DO NE;;;1969-05-15;008745;1974-12-26;Categoria A;2010-01-01;Ativo;1974-12-26;Brasil;Brasil;Petroquímicos e Borracha;;Fase Operacional;1974-12-26;Privado;2008-09-04;31;12;;www.metanor.com.br
16.404.287/0001-55;2020-01-01;2;93899;SUZANO S.A.;2019-04-01;SUZANO PAPEL E CELULOSE S.A.;1987-12-08;013986;1992-04-15;Categoria A;2010-01-01;Ativo;1992-04-15;Brasil;Brasil;Papel e Celulose;Indústria e Comércio de Papel e Celulose;Fase Operacional;1992-04-15;Privado;2004-06-30;31;12;;www.suzano.com.br/ri
16.590.234/0001-76;2020-01-01;3;98920;AREZZO INDÚSTRIA E COMÉRCIO S.A.;1986-09-01;Vivenda Indústria, Comércio e Representações Ltda.;1972-09-01;022349;2011-01-31;Categoria A;2011-01-31;Ativo;2011-01-31;Brasil;Brasil;Têxtil e Vestuário;O principal ramo de atividade da Companhia é a industrialização e a comercialização de artigos de couro e de plástico em geral, incluindo sapatos, bolsas e acessórios.;Fase Operacional;2011-01-31;Privado Holding;;31;12;2010-12-31;www.arezzoco.com.br
16.614.075/0001-00;2020-01-01;1;91435;DIRECIONAL ENGENHARIA S.A.;2007-09-27;Direcional Engenharia Ltda;1981-02-19;021350;2008-02-29;Categoria A;2010-01-01;Ativo;2008-02-29;Brasil;Brasil;Construção Civil, Mat. Constr. e Decoração;Incorporação, construção e comercialização de imóveis próprios ou de terceiros e prestação de serviços de engenharia.;Fase Operacional;2008-02-29;Privado Holding;;31;12;;www.direcional.com.br/ri
16.670.085/0001-55;2020-01-01;2;99491;LOCALIZA RENT A CAR S.A.;1995-10-02;LOCALIZA RENT A CAR LTDA;1973-09-28;019739;2005-05-06;Categoria A;2010-01-01;Ativo;2005-05-06;Brasil;Brasil;Serviços Transporte e Logística;Aluguel de carros e gestão de frotas;Fase Operacional;2005-05-06;Privado;2005-05-06;31;12;;www.localiza.com
16.811.931/0001-00;2020-01-01;2;98075;ALPHAVILLE S.A.;2020-06-29;Private Equity AE Investimentos e Participações S.A.;2012-05-15;025275;2020-11-05;Categoria A;2020-11-05;Ativo;2020-11-05;Brasil;Brasil;Construção Civil, Mat. Constr. e Decoração;Holding controladora da Alphaville Urbanismo S.A., controlada esta que atua no setor de urbanismo e desenvolvimento de empreendimentos imobiliários. As atividades da controlada englobam concepção, pla;Fase Operacional;2012-05-15;Privado;2018-12-20;31;12;2012-05-15;https://www.alphavilleurbanismo.com.br/
16.922.038/0001-51;2020-01-01;2;98144;ENJOEI.COM.BR ATIVIDADES DE INTERNET S.A.;2020-07-30;ENJOEI.COM.BR ATIVIDADES DE INTERNET LTDA.;2012-08-01;025259;2020-11-05;Categoria A;2020-11-05;Ativo;2020-11-05;Brasil;Brasil;Comércio (Atacado e Varejo);Plataforma digital de compra e venda de para produtos usados, por meio da criação de "lojas virtuais" pelos próprios usuários;Fase Operacional;2020-11-05;Privado;2013-08-20;31;12;2019-12-31;https://www.enjoei.com.br/
17.155.730/0001-64;2020-01-01;1;91924;CIA ENERGETICA DE MINAS GERAIS - CEMIG;1984-09-18;Centrais Elétricas de Minas Gerais;1952-05-22;002453;1971-06-30;Categoria A;2010-01-01;Ativo;1971-06-30;Brasil;Brasil;Energia Elétrica;Concessionária de serviço público de energia elétrica.;Fase Operacional;1971-06-30;Estatal;1952-05-22;31;12;2011-04-29;www.cemig.com.br
17.157.777/0001-67;2020-01-01;2;97649;BANCO NACIONAL S.A. - EM LIQUIDAÇÃO EXTRAJUDICIAL;;;1996-11-13;001350;1977-07-20;Categoria A;2010-01-01;Ativo;1977-07-20;Brasil;Brasil;Bancos;;Em Liquidação Extrajudicial;1996-11-13;Privado;;31;12;;www.bnsa.com.br
17.159.005/0001-64;2020-01-01;2;95959;FIACAO TEC SAO JOSE S.A.;;;1933-11-27;005983;1971-10-18;Categoria A;2010-01-01;Ativo;1971-10-18;Brasil;Brasil;Têxtil e Vestuário;;Fase Operacional;1971-10-18;Privado;;31;12;2016-12-31;
17.161.241/0001-15;2020-01-01;2;92084;MINASMAQUINAS S.A.;;MINASMAQUINAS S/A;1961-09-08;008818;1977-07-20;Categoria A;2010-01-01;Ativo;1977-07-20;Brasil;Brasil;Máquinas, Equipamentos, Veículos e Peças;COMÉRCIO DE VEÍCULOS, PEÇAS E SERVIÇOS (CONCESSIONÁRIA MERCEDES-BENZ);Fase Operacional;2002-06-30;Privado Holding;2017-01-27;31;12;2019-12-31;www.minasmaquinas.com.br
17.162.082/0001-73;2020-01-01;1;91455;MENDES JUNIOR ENGENHARIA S.A.;1993-11-08;MENDES JÚNIOR S.A.;1953-12-31;004782;1977-07-20;Categoria A;2010-01-01;Ativo;1977-07-20;Brasil;Brasil;Construção Civil, Mat. Constr. e Decoração;Construção pesada;Fase Operacional;1977-07-20;Privado;;31;12;;www.mendesjuniorengenharia.com.br
17.167.396/0001-69;2020-01-01;1;91713;ALFA HOLDINGS S.A.;1999-04-08;REAL S.A. PARTICIPAÇÕES E ADMINISTRAÇÃO.;1959-12-19;009954;1977-07-20;Categoria A;2010-01-01;Ativo;1977-07-20;Brasil;Brasil;Emp. Adm. Part. - Intermediação Financeira;Emp. Adm. Part. - Intermediação Financeira;Fase Operacional;1977-07-20;Privado Holding;;31;12;;www.bancoalfa.com.br
17.167.412/0001-13;2020-01-01;2;94777;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;1999-04-19;COMPANHIA REAL DE INVESTIMENTO - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;1954-02-11;003891;1977-07-20;Categoria A;2010-01-01;Ativo;1977-07-20;Brasil;Brasil;Bancos;A Sociedade tem por objeto a prática de todas as operações de crédito, financiamento e investimentos permitidas pelas leis e regulamentos aplicáveis à espécie.;Fase Operacional;1977-07-20;Privado;;31;12;;www.financeiraalfa.com.br
17.184.037/0001-10;2020-01-01;2;94975;BCO MERCANTIL DO BRASIL S.A.;1974-11-18;BANCO MERCANTIL DE MINAS GERAIS S.A.;1940-05-03;001325;1977-07-20;Categoria A;2010-01-01;Ativo;1977-07-20;Brasil;Brasil;Bancos;Finanças, Banco Múltiplo;Fase Operacional;1977-07-20;Privado;;31;12;;http://www.mercantildobrasil.com.br
17.193.806/0001-46;2020-01-01;1;91714;CONSORCIO ALFA DE ADMINISTRACAO S.A.;1999-04-08;CONSÓRCIO REAL BRASILEIRO DE ADMINISTRAÇÃO S.A.;1952-02-09;004707;1977-07-20;Categoria A;2010-01-01;Ativo;1977-07-20;Brasil;Brasil;Emp. Adm. Part. - Intermediação Financeira;A sociedade tem por objeto social: a)todos e quaisquer serviços de engenharia permitidos pelas leis e regulamentos aplicáveis à espécieb)atuar como representante, administradora ou procurad;Fase Operacional;1977-07-20;Privado Holding;;31;12;;www.bancoalfa.com.br
17.234.244/0001-31;2020-01-01;1;94039;FTL - FERROVIA TRANSNORDESTINA LOGÍSTICA S.A.;2013-02-15;TRANSNORDESTINA FERROVIAS DO NORDESTE S.A.;2012-10-29;023370;2014-04-25;Categoria B;2014-04-25;Ativo;2014-04-25;Brasil;Brasil;Serviços Transporte e Logística;Transporte Ferroviário de Cargas.;Fase Operacional;;Privado;2019-11-13;31;12;2019-12-31;
17.245.234/0001-00;2020-01-01;1;94013;CIA FIACAO TECIDOS CEDRO CACHOEIRA;;;1883-04-02;003077;1969-08-11;Categoria A;2010-01-01;Ativo;1969-08-11;Brasil;Brasil;Têxtil e Vestuário;Indústria têxtil;Fase Operacional;1969-08-11;Privado;;31;12;;www.cedro.com.br
17.281.106/0001-03;2020-01-01;1;93459;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;1974-11-14;COMPANHIA MINEIRA DE ÁGUA E ESGOTO - COMAG;1963-07-05;019445;2003-09-17;Categoria A;2010-01-01;Ativo;2003-09-17;Brasil;Brasil;Saneamento, Serv. Água e Gás;Prestar Serviços de Saneamento.;Fase Operacional;2003-09-17;Estatal;1963-07-05;31;12;1963-07-05;www.copasa.com.br
17.314.329/0001-20;2020-01-01;2;99771;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;2014-10-01;RA CATERING LTDA;1965-01-02;023574;2015-03-19;Categoria A;2015-03-19;Ativo;2015-03-19;Brasil;Brasil;Alimentos;Setor de Varejo de Alimentação;Fase Operacional;1965-01-20;Privado;2017-11-09;31;12;;www.internationalmealcompany.com
17.344.597/0001-94;2020-01-01;5;99104;BB SEGURIDADE PARTICIPAÇÕES S.A.;2012-12-20;;2012-12-20;023159;2013-04-25;Categoria A;2013-04-25;Ativo;2013-04-25;Brasil;Brasil;Emp. Adm. Part. - Seguradoras e Corretoras;Participação no capital social de outras sociedades, que tenham por atividade operações de seguros, resseguros, previdências complementar ou capitalização.;Fase Operacional;2012-12-20;Estatal;;31;12;;www.bbseguridaderi.com.br
17.346.997/0001-39;2020-01-01;1;95399;COSAN LOGISTICA S.A.;2014-07-16;Cosan Infraestrutura S.A.;2012-04-23;023485;2014-09-11;Categoria A;2014-09-11;Ativo;2014-09-11;Brasil;Brasil;Serviços Transporte e Logística;Administração, direta ou indireta, de participações societárias em empresas do setor de infraestrutura.;Fase Operacional;2013-02-28;Privado Holding;2014-07-16;31;12;2013-12-31;http://ri.cosanlogistica.com/
18.328.118/0001-09;2020-01-01;3;99894;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;2013-06-19;;2013-06-19;025089;2020-09-09;Categoria A;2020-09-09;Ativo;2020-09-09;Brasil;Brasil;Comércio (Atacado e Varejo);Importação, exportação e comércio (inclusive via internet e-commerce) de artigos para animais, plantas, flores, sementes hospital veterinário, consultório, clínica veterinária, banho/tosa e hotel.;Fase Operacional;2013-06-19;Privado;2013-12-06;31;12;2019-12-31;http://www.petz.com.br
18.494.485/0001-82;2020-01-01;2;98203;PORTO SUDESTE V.M. S.A.;2014-02-14;Maracapar Participações S.A.;2013-07-16;023523;2014-11-11;Categoria B;2014-11-11;Ativo;2014-11-11;Brasil;N/A;Emp. Adm. Part. - Serviços Transporte e Logística;;Fase Pré-Operacional;2014-11-11;Privado;2014-02-13;31;12;;http://www.portosudeste.com/pt/vm-investors/
